*	VF1	VF2
0.0335567466322928	-0.474565359192096	-0.516908688548107
0.0338133414593571	-0.277012776303205	-0.277269968402591
0.0339581386876802	-0.140741180255153	-0.141145939379618
0.0340643212386809	-0.0412113470559182	-0.0411220796676965
0.0341567737951323	0.0459092922843668	0.0460093103193346
0.0343416789080422	0.219878589515273	0.220082191533179
0.034711489133862	0.490960566439139	0.565415915924607
0.0350059468342465	0.546414730208792	0.835156114821643
0.0352802850978549	0.570045730795182	1.0800857287334
0.035529838874659	0.5837863310605	1.29597009437972
0.0359476300743609	0.599292089107604	1.63892695621863
0.0364476300743632	0.611482347176371	2.0118299304879
0.0369476300743656	0.619784914794549	2.33519497498735
0.037447630074368	0.625562765890252	2.60105976913427
0.0379476300743704	0.629474435915346	2.80287783934204
0.0384476300743728	0.631868673459953	2.93567975492632
0.0389476300743752	0.632926452534543	2.99619549198111
0.0394476300743776	0.632721416507142	2.98293495221988
0.03994763007438	0.631238303300116	2.89622465414078
0.0404476300743823	0.62837445039326	2.7381996930575
0.0409476300743847	0.623899740849903	2.51275116796673
0.0414476300743871	0.617389861972307	2.22543036977702
0.0419476300743895	0.608017862373966	1.88331209010293
0.0424476300743919	0.593987627672911	1.49482041641558
0.0429476300743943	0.570255216806935	1.06952130305119
0.0434476300743967	0.509814503679465	0.617887025667735
0.0437312027590266	0.353900990360282	0.354251659694757
0.0439901522387984	0.109742576253668	0.111000660501247
0.0440512594728517	0.0535119616065565	0.0534309666061786
0.0441185050986661	-0.00984330095237931	-0.00994369921173064
0.0441889892951579	-0.0762622734640347	-0.0763652582248728
0.0443111096519502	-0.191184325835759	-0.191339270794899
0.0445553503655276	-0.409882115143203	-0.420273713349549
0.0447957163025947	-0.513267156385738	-0.643168479445441
0.0449996374657573	-0.545757833497717	-0.829443104197988
0.0452663294391726	-0.56912879900383	-1.06780450546355
0.045534772316266	-0.584013638370577	-1.30016196322871
0.0459838245496371	-0.600356875242588	-1.66739245426284
0.0464838245496395	-0.612190966281149	-2.03700431592258
0.0469838245496419	-0.620278361869891	-2.35645837089409
0.0474838245496443	-0.625902896187511	-2.61788860013668
0.0479838245496467	-0.629695759139779	-2.81485772376914
0.0484838245496491	-0.631988696107509	-2.94251570826456
0.0489838245496514	-0.632953672119123	-2.99771919037207
0.0494838245496538	-0.632657597822839	-2.97910887715232
0.0499838245496562	-0.631079267503189	-2.88714301628086
 
